snapshot,time,latitude,longitude,chl
peak,2024-04-24,52.75,-17.5,1.571419
peak,2024-04-24,52.75,-17.25,1.633352
peak,2024-04-24,52.75,-17.0,1.623692
peak,2024-04-24,52.75,-16.75,1.640358
peak,2024-04-24,52.75,-16.5,1.664576
peak,2024-04-24,52.75,-16.25,1.688945
peak,2024-04-24,52.75,-16.0,1.743833
peak,2024-04-24,52.75,-15.75,1.796093
peak,2024-04-24,52.75,-15.5,1.829519
peak,2024-04-24,52.75,-15.25,1.867856
peak,2024-04-24,52.75,-15.0,1.925895
peak,2024-04-24,52.75,-14.75,1.924272
peak,2024-04-24,52.75,-14.5,2.021854
peak,2024-04-24,52.75,-14.25,2.422794
peak,2024-04-24,52.75,-14.0,3.148818
peak,2024-04-24,52.75,-13.75,3.129487
peak,2024-04-24,52.75,-13.5,2.836621
peak,2024-04-24,52.75,-13.25,2.537105
peak,2024-04-24,52.75,-13.0,2.523415
peak,2024-04-24,52.75,-12.75,2.708112
peak,2024-04-24,52.75,-12.5,2.938224
peak,2024-04-24,52.75,-12.25,3.053418
peak,2024-04-24,52.75,-12.0,2.928006
peak,2024-04-24,52.75,-11.75,2.780696
peak,2024-04-24,52.75,-11.5,2.930735
peak,2024-04-24,52.75,-11.25,3.004121
peak,2024-04-24,52.75,-11.0,2.813341
peak,2024-04-24,52.75,-10.75,2.633186
peak,2024-04-24,52.75,-10.5,2.51188
peak,2024-04-24,52.75,-10.25,2.169342
peak,2024-04-24,52.75,-10.0,1.715162
peak,2024-04-24,53.0,-60.0,
peak,2024-04-24,53.0,-59.75,
peak,2024-04-24,53.0,-59.5,
peak,2024-04-24,53.0,-59.25,
peak,2024-04-24,53.0,-59.0,
peak,2024-04-24,53.0,-58.75,
peak,2024-04-24,53.0,-58.5,
peak,2024-04-24,53.0,-58.25,
peak,2024-04-24,53.0,-58.0,
peak,2024-04-24,53.0,-57.75,
peak,2024-04-24,53.0,-57.5,
peak,2024-04-24,53.0,-57.25,
peak,2024-04-24,53.0,-57.0,
peak,2024-04-24,53.0,-56.75,
peak,2024-04-24,53.0,-56.5,
peak,2024-04-24,53.0,-56.25,
peak,2024-04-24,53.0,-56.0,
peak,2024-04-24,53.0,-55.75,1.619602
peak,2024-04-24,53.0,-55.5,1.483417
peak,2024-04-24,53.0,-55.25,1.447436
peak,2024-04-24,53.0,-55.0,1.403237
peak,2024-04-24,53.0,-54.75,1.295617
peak,2024-04-24,53.0,-54.5,1.160404
peak,2024-04-24,53.0,-54.25,1.057894
peak,2024-04-24,53.0,-54.0,1.042882
peak,2024-04-24,53.0,-53.75,1.079937
peak,2024-04-24,53.0,-53.5,1.066976
peak,2024-04-24,53.0,-53.25,1.04791
peak,2024-04-24,53.0,-53.0,1.022493
peak,2024-04-24,53.0,-52.75,1.006831
peak,2024-04-24,53.0,-52.5,0.971025
peak,2024-04-24,53.0,-52.25,0.930848
peak,2024-04-24,53.0,-52.0,0.980899
peak,2024-04-24,53.0,-51.75,1.044176
peak,2024-04-24,53.0,-51.5,1.085449
peak,2024-04-24,53.0,-51.25,1.112056
peak,2024-04-24,53.0,-51.0,1.020426
peak,2024-04-24,53.0,-50.75,0.953977
peak,2024-04-24,53.0,-50.5,0.922532
peak,2024-04-24,53.0,-50.25,0.888546
peak,2024-04-24,53.0,-50.0,0.878465
peak,2024-04-24,53.0,-49.75,0.849865
peak,2024-04-24,53.0,-49.5,0.784854
peak,2024-04-24,53.0,-49.25,0.740481
peak,2024-04-24,53.0,-49.0,0.77183
peak,2024-04-24,53.0,-48.75,0.832037
peak,2024-04-24,53.0,-48.5,0.834206
peak,2024-04-24,53.0,-48.25,0.797406
peak,2024-04-24,53.0,-48.0,0.802439
peak,2024-04-24,53.0,-47.75,0.805564
peak,2024-04-24,53.0,-47.5,0.792584
peak,2024-04-24,53.0,-47.25,0.781849
peak,2024-04-24,53.0,-47.0,0.78542
peak,2024-04-24,53.0,-46.75,0.735406
peak,2024-04-24,53.0,-46.5,0.774812
peak,2024-04-24,53.0,-46.25,0.839666
peak,2024-04-24,53.0,-46.0,0.85254
peak,2024-04-24,53.0,-45.75,0.844171
peak,2024-04-24,53.0,-45.5,0.81345
peak,2024-04-24,53.0,-45.25,0.839313
peak,2024-04-24,53.0,-45.0,0.934849
peak,2024-04-24,53.0,-44.75,0.938442
peak,2024-04-24,53.0,-44.5,0.971763
peak,2024-04-24,53.0,-44.25,1.000061
peak,2024-04-24,53.0,-44.0,0.987975
peak,2024-04-24,53.0,-43.75,0.99194
peak,2024-04-24,53.0,-43.5,1.020338
peak,2024-04-24,53.0,-43.25,1.041326
peak,2024-04-24,53.0,-43.0,1.051447
peak,2024-04-24,53.0,-42.75,1.064687
peak,2024-04-24,53.0,-42.5,1.058774
peak,2024-04-24,53.0,-42.25,1.027494
peak,2024-04-24,53.0,-42.0,0.988134
peak,2024-04-24,53.0,-41.75,1.004961
peak,2024-04-24,53.0,-41.5,1.122185
peak,2024-04-24,53.0,-41.25,1.15608
peak,2024-04-24,53.0,-41.0,1.163671
peak,2024-04-24,53.0,-40.75,1.174194
peak,2024-04-24,53.0,-40.5,1.174188
peak,2024-04-24,53.0,-40.25,1.142767
peak,2024-04-24,53.0,-40.0,1.089931
peak,2024-04-24,53.0,-39.75,1.109405
peak,2024-04-24,53.0,-39.5,1.142832
peak,2024-04-24,53.0,-39.25,1.13772
peak,2024-04-24,53.0,-39.0,1.084158
peak,2024-04-24,53.0,-38.75,1.033267
peak,2024-04-24,53.0,-38.5,1.00735
peak,2024-04-24,53.0,-38.25,0.979325
peak,2024-04-24,53.0,-38.0,0.95143
peak,2024-04-24,53.0,-37.75,0.973019
peak,2024-04-24,53.0,-37.5,1.038723
peak,2024-04-24,53.0,-37.25,1.031333
peak,2024-04-24,53.0,-37.0,0.930552
peak,2024-04-24,53.0,-36.75,0.85426
peak,2024-04-24,53.0,-36.5,0.852711
peak,2024-04-24,53.0,-36.25,0.866446
peak,2024-04-24,53.0,-36.0,0.882429
peak,2024-04-24,53.0,-35.75,0.820003
peak,2024-04-24,53.0,-35.5,0.813217
peak,2024-04-24,53.0,-35.25,0.83938
peak,2024-04-24,53.0,-35.0,0.875847
peak,2024-04-24,53.0,-34.75,0.923798
peak,2024-04-24,53.0,-34.5,0.957722
peak,2024-04-24,53.0,-34.25,0.96115
peak,2024-04-24,53.0,-34.0,0.92904
peak,2024-04-24,53.0,-33.75,0.877728
peak,2024-04-24,53.0,-33.5,0.846474
peak,2024-04-24,53.0,-33.25,0.86519
peak,2024-04-24,53.0,-33.0,0.913186
peak,2024-04-24,53.0,-32.75,0.987984
peak,2024-04-24,53.0,-32.5,1.059003
peak,2024-04-24,53.0,-32.25,1.147038
peak,2024-04-24,53.0,-32.0,1.124338
peak,2024-04-24,53.0,-31.75,1.030502
peak,2024-04-24,53.0,-31.5,0.854823
peak,2024-04-24,53.0,-31.25,0.776213
peak,2024-04-24,53.0,-31.0,0.808972
peak,2024-04-24,53.0,-30.75,0.868331
peak,2024-04-24,53.0,-30.5,0.874763
peak,2024-04-24,53.0,-30.25,0.871134
peak,2024-04-24,53.0,-30.0,0.885807
peak,2024-04-24,53.0,-29.75,0.916893
peak,2024-04-24,53.0,-29.5,0.974305
peak,2024-04-24,53.0,-29.25,1.033159
peak,2024-04-24,53.0,-29.0,1.062878
peak,2024-04-24,53.0,-28.75,1.096897
peak,2024-04-24,53.0,-28.5,1.10127
peak,2024-04-24,53.0,-28.25,1.059767
peak,2024-04-24,53.0,-28.0,1.028122
peak,2024-04-24,53.0,-27.75,1.035192
peak,2024-04-24,53.0,-27.5,1.080224
peak,2024-04-24,53.0,-27.25,1.114738
peak,2024-04-24,53.0,-27.0,1.180818
peak,2024-04-24,53.0,-26.75,1.203267
peak,2024-04-24,53.0,-26.5,1.269761
peak,2024-04-24,53.0,-26.25,1.294358
peak,2024-04-24,53.0,-26.0,1.242934
peak,2024-04-24,53.0,-25.75,1.231781
peak,2024-04-24,53.0,-25.5,1.266034
peak,2024-04-24,53.0,-25.25,1.295573
peak,2024-04-24,53.0,-25.0,1.292565
peak,2024-04-24,53.0,-24.75,1.305829
peak,2024-04-24,53.0,-24.5,1.382207
peak,2024-04-24,53.0,-24.25,1.350605
peak,2024-04-24,53.0,-24.0,1.319396
peak,2024-04-24,53.0,-23.75,1.328038
peak,2024-04-24,53.0,-23.5,1.359181
peak,2024-04-24,53.0,-23.25,1.473252
peak,2024-04-24,53.0,-23.0,1.513055
peak,2024-04-24,53.0,-22.75,1.521976
peak,2024-04-24,53.0,-22.5,1.510713
peak,2024-04-24,53.0,-22.25,1.502395
peak,2024-04-24,53.0,-22.0,1.520188
peak,2024-04-24,53.0,-21.75,1.529531
peak,2024-04-24,53.0,-21.5,1.521096
peak,2024-04-24,53.0,-21.25,1.517042
peak,2024-04-24,53.0,-21.0,1.568774
peak,2024-04-24,53.0,-20.75,1.685756
peak,2024-04-24,53.0,-20.5,1.785127
peak,2024-04-24,53.0,-20.25,1.794387
peak,2024-04-24,53.0,-20.0,1.854429
peak,2024-04-24,53.0,-19.75,1.948163
peak,2024-04-24,53.0,-19.5,1.595258
peak,2024-04-24,53.0,-19.25,1.454527
peak,2024-04-24,53.0,-19.0,1.390978
peak,2024-04-24,53.0,-18.75,1.329894
peak,2024-04-24,53.0,-18.5,1.285468
peak,2024-04-24,53.0,-18.25,1.2789
peak,2024-04-24,53.0,-18.0,1.336464
peak,2024-04-24,53.0,-17.75,1.579092
peak,2024-04-24,53.0,-17.5,1.739254
peak,2024-04-24,53.0,-17.25,1.74716
peak,2024-04-24,53.0,-17.0,1.717784
peak,2024-04-24,53.0,-16.75,1.719456
peak,2024-04-24,53.0,-16.5,1.729243
peak,2024-04-24,53.0,-16.25,1.722603
peak,2024-04-24,53.0,-16.0,1.689922
peak,2024-04-24,53.0,-15.75,1.696868
peak,2024-04-24,53.0,-15.5,1.722763
peak,2024-04-24,53.0,-15.25,1.787834
peak,2024-04-24,53.0,-15.0,1.849298
peak,2024-04-24,53.0,-14.75,1.887394
peak,2024-04-24,53.0,-14.5,2.295355
peak,2024-04-24,53.0,-14.25,2.792183
peak,2024-04-24,53.0,-14.0,3.174027
peak,2024-04-24,53.0,-13.75,3.20343
peak,2024-04-24,53.0,-13.5,3.104832
peak,2024-04-24,53.0,-13.25,2.850121
peak,2024-04-24,53.0,-13.0,2.657956
peak,2024-04-24,53.0,-12.75,2.764957
peak,2024-04-24,53.0,-12.5,3.039739
peak,2024-04-24,53.0,-12.25,3.122311
peak,2024-04-24,53.0,-12.0,2.867579
peak,2024-04-24,53.0,-11.75,2.638428
peak,2024-04-24,53.0,-11.5,2.856477
peak,2024-04-24,53.0,-11.25,2.969306
peak,2024-04-24,53.0,-11.0,2.847645
peak,2024-04-24,53.0,-10.75,2.59921
peak,2024-04-24,53.0,-10.5,2.391329
peak,2024-04-24,53.0,-10.25,2.205216
peak,2024-04-24,53.0,-10.0,2.029794
peak,2024-04-24,53.25,-60.0,
peak,2024-04-24,53.25,-59.75,
peak,2024-04-24,53.25,-59.5,
peak,2024-04-24,53.25,-59.25,
peak,2024-04-24,53.25,-59.0,
peak,2024-04-24,53.25,-58.75,
peak,2024-04-24,53.25,-58.5,
peak,2024-04-24,53.25,-58.25,
peak,2024-04-24,53.25,-58.0,
peak,2024-04-24,53.25,-57.75,
peak,2024-04-24,53.25,-57.5,
peak,2024-04-24,53.25,-57.25,
peak,2024-04-24,53.25,-57.0,
peak,2024-04-24,53.25,-56.75,
peak,2024-04-24,53.25,-56.5,
peak,2024-04-24,53.25,-56.25,
peak,2024-04-24,53.25,-56.0,
peak,2024-04-24,53.25,-55.75,1.482707
peak,2024-04-24,53.25,-55.5,1.423887
peak,2024-04-24,53.25,-55.25,1.413716
peak,2024-04-24,53.25,-55.0,1.300366
peak,2024-04-24,53.25,-54.75,1.159821
peak,2024-04-24,53.25,-54.5,1.077452
peak,2024-04-24,53.25,-54.25,1.054571
peak,2024-04-24,53.25,-54.0,1.067474
peak,2024-04-24,53.25,-53.75,1.086408
peak,2024-04-24,53.25,-53.5,1.074479
peak,2024-04-24,53.25,-53.25,1.039622
peak,2024-04-24,53.25,-53.0,1.011771
peak,2024-04-24,53.25,-52.75,0.994853
peak,2024-04-24,53.25,-52.5,0.974956
peak,2024-04-24,53.25,-52.25,1.015651
peak,2024-04-24,53.25,-52.0,1.070422
peak,2024-04-24,53.25,-51.75,1.127346
peak,2024-04-24,53.25,-51.5,1.15697
peak,2024-04-24,53.25,-51.25,1.131983
peak,2024-04-24,53.25,-51.0,1.123993
peak,2024-04-24,53.25,-50.75,0.971864
peak,2024-04-24,53.25,-50.5,0.855152
peak,2024-04-24,53.25,-50.25,0.862407
peak,2024-04-24,53.25,-50.0,0.894022
peak,2024-04-24,53.25,-49.75,0.881936
peak,2024-04-24,53.25,-49.5,0.870184
peak,2024-04-24,53.25,-49.25,0.85855
peak,2024-04-24,53.25,-49.0,0.884165
peak,2024-04-24,53.25,-48.75,0.878781
peak,2024-04-24,53.25,-48.5,0.830948
peak,2024-04-24,53.25,-48.25,0.789742
peak,2024-04-24,53.25,-48.0,0.778134
peak,2024-04-24,53.25,-47.75,0.78231
peak,2024-04-24,53.25,-47.5,0.783529
peak,2024-04-24,53.25,-47.25,0.781856
peak,2024-04-24,53.25,-47.0,0.76354
peak,2024-04-24,53.25,-46.75,0.628335
peak,2024-04-24,53.25,-46.5,0.705106
peak,2024-04-24,53.25,-46.25,0.774013
peak,2024-04-24,53.25,-46.0,0.890065
peak,2024-04-24,53.25,-45.75,0.941562
peak,2024-04-24,53.25,-45.5,0.917391
peak,2024-04-24,53.25,-45.25,0.871429
peak,2024-04-24,53.25,-45.0,0.946668
peak,2024-04-24,53.25,-44.75,0.901503
peak,2024-04-24,53.25,-44.5,0.897239
peak,2024-04-24,53.25,-44.25,0.94339
peak,2024-04-24,53.25,-44.0,0.94065
peak,2024-04-24,53.25,-43.75,0.93505
peak,2024-04-24,53.25,-43.5,0.945383
peak,2024-04-24,53.25,-43.25,0.96272
peak,2024-04-24,53.25,-43.0,0.971515
peak,2024-04-24,53.25,-42.75,0.969856
peak,2024-04-24,53.25,-42.5,0.964794
peak,2024-04-24,53.25,-42.25,0.958237
peak,2024-04-24,53.25,-42.0,0.957144
peak,2024-04-24,53.25,-41.75,0.979723
peak,2024-04-24,53.25,-41.5,1.045177
peak,2024-04-24,53.25,-41.25,1.074851
peak,2024-04-24,53.25,-41.0,1.115615
peak,2024-04-24,53.25,-40.75,1.140216
peak,2024-04-24,53.25,-40.5,1.130793
peak,2024-04-24,53.25,-40.25,1.089817
peak,2024-04-24,53.25,-40.0,1.063166
peak,2024-04-24,53.25,-39.75,1.083045
peak,2024-04-24,53.25,-39.5,1.067181
peak,2024-04-24,53.25,-39.25,1.025669
peak,2024-04-24,53.25,-39.0,1.006773
peak,2024-04-24,53.25,-38.75,1.019733
peak,2024-04-24,53.25,-38.5,1.014234
peak,2024-04-24,53.25,-38.25,0.989376
peak,2024-04-24,53.25,-38.0,0.982948
peak,2024-04-24,53.25,-37.75,1.004115
peak,2024-04-24,53.25,-37.5,1.015942
peak,2024-04-24,53.25,-37.25,1.000072
peak,2024-04-24,53.25,-37.0,1.004637
peak,2024-04-24,53.25,-36.75,1.000183
peak,2024-04-24,53.25,-36.5,0.949033
peak,2024-04-24,53.25,-36.25,0.922388
peak,2024-04-24,53.25,-36.0,0.911832
peak,2024-04-24,53.25,-35.75,0.854755
peak,2024-04-24,53.25,-35.5,0.803659
peak,2024-04-24,53.25,-35.25,0.821237
peak,2024-04-24,53.25,-35.0,0.835436
peak,2024-04-24,53.25,-34.75,0.857636
peak,2024-04-24,53.25,-34.5,0.862922
peak,2024-04-24,53.25,-34.25,0.834323
peak,2024-04-24,53.25,-34.0,0.787421
peak,2024-04-24,53.25,-33.75,0.769354
peak,2024-04-24,53.25,-33.5,0.803538
peak,2024-04-24,53.25,-33.25,0.847308
peak,2024-04-24,53.25,-33.0,0.873773
peak,2024-04-24,53.25,-32.75,0.986791
peak,2024-04-24,53.25,-32.5,1.13477
peak,2024-04-24,53.25,-32.25,1.094085
peak,2024-04-24,53.25,-32.0,1.008583
peak,2024-04-24,53.25,-31.75,0.888801
peak,2024-04-24,53.25,-31.5,0.768469
peak,2024-04-24,53.25,-31.25,0.760968
peak,2024-04-24,53.25,-31.0,0.769915
peak,2024-04-24,53.25,-30.75,0.797568
peak,2024-04-24,53.25,-30.5,0.822012
peak,2024-04-24,53.25,-30.25,0.824119
peak,2024-04-24,53.25,-30.0,0.814381
peak,2024-04-24,53.25,-29.75,0.829775
peak,2024-04-24,53.25,-29.5,0.900216
peak,2024-04-24,53.25,-29.25,0.986503
peak,2024-04-24,53.25,-29.0,1.045498
peak,2024-04-24,53.25,-28.75,1.097277
peak,2024-04-24,53.25,-28.5,1.12501
peak,2024-04-24,53.25,-28.25,1.104176
peak,2024-04-24,53.25,-28.0,1.055601
peak,2024-04-24,53.25,-27.75,1.060672
peak,2024-04-24,53.25,-27.5,1.135073
peak,2024-04-24,53.25,-27.25,1.137436
peak,2024-04-24,53.25,-27.0,1.179676
peak,2024-04-24,53.25,-26.75,1.222161
peak,2024-04-24,53.25,-26.5,1.314228
peak,2024-04-24,53.25,-26.25,1.365568
peak,2024-04-24,53.25,-26.0,1.371734
peak,2024-04-24,53.25,-25.75,1.360383
peak,2024-04-24,53.25,-25.5,1.360367
peak,2024-04-24,53.25,-25.25,1.383978
peak,2024-04-24,53.25,-25.0,1.416124
peak,2024-04-24,53.25,-24.75,1.425548
peak,2024-04-24,53.25,-24.5,1.392482
peak,2024-04-24,53.25,-24.25,1.33141
peak,2024-04-24,53.25,-24.0,1.291361
peak,2024-04-24,53.25,-23.75,1.327605
peak,2024-04-24,53.25,-23.5,1.38814
peak,2024-04-24,53.25,-23.25,1.482802
peak,2024-04-24,53.25,-23.0,1.590042
peak,2024-04-24,53.25,-22.75,1.614804
peak,2024-04-24,53.25,-22.5,1.394121
peak,2024-04-24,53.25,-22.25,1.551429
peak,2024-04-24,53.25,-22.0,1.564905
peak,2024-04-24,53.25,-21.75,1.510675
peak,2024-04-24,53.25,-21.5,1.460574
peak,2024-04-24,53.25,-21.25,1.429216
peak,2024-04-24,53.25,-21.0,1.424522
peak,2024-04-24,53.25,-20.75,1.446457
peak,2024-04-24,53.25,-20.5,1.493505
peak,2024-04-24,53.25,-20.25,1.565733
peak,2024-04-24,53.25,-20.0,1.652134
peak,2024-04-24,53.25,-19.75,1.819661
peak,2024-04-24,53.25,-19.5,1.800007
peak,2024-04-24,53.25,-19.25,1.75174
peak,2024-04-24,53.25,-19.0,1.946776
peak,2024-04-24,53.25,-18.75,2.014788
peak,2024-04-24,53.25,-18.5,1.603582
peak,2024-04-24,53.25,-18.25,1.393432
peak,2024-04-24,53.25,-18.0,1.391191
peak,2024-04-24,53.25,-17.75,1.562683
peak,2024-04-24,53.25,-17.5,1.731678
peak,2024-04-24,53.25,-17.25,1.80325
peak,2024-04-24,53.25,-17.0,1.824768
peak,2024-04-24,53.25,-16.75,1.871866
peak,2024-04-24,53.25,-16.5,1.952667
peak,2024-04-24,53.25,-16.25,1.997786
peak,2024-04-24,53.25,-16.0,1.977703
peak,2024-04-24,53.25,-15.75,1.863594
peak,2024-04-24,53.25,-15.5,1.775349
peak,2024-04-24,53.25,-15.25,1.784566
peak,2024-04-24,53.25,-15.0,1.79922
peak,2024-04-24,53.25,-14.75,1.805354
peak,2024-04-24,53.25,-14.5,2.012461
peak,2024-04-24,53.25,-14.25,2.623768
peak,2024-04-24,53.25,-14.0,3.119776
peak,2024-04-24,53.25,-13.75,3.520092
peak,2024-04-24,53.25,-13.5,3.729034
peak,2024-04-24,53.25,-13.25,3.59727
peak,2024-04-24,53.25,-13.0,3.193459
peak,2024-04-24,53.25,-12.75,2.823662
peak,2024-04-24,53.25,-12.5,2.939001
peak,2024-04-24,53.25,-12.25,3.053414
peak,2024-04-24,53.25,-12.0,2.825778
peak,2024-04-24,53.25,-11.75,2.534272
peak,2024-04-24,53.25,-11.5,2.711364
peak,2024-04-24,53.25,-11.25,2.916549
peak,2024-04-24,53.25,-11.0,2.877947
peak,2024-04-24,53.25,-10.75,2.708117
peak,2024-04-24,53.25,-10.5,2.525555
peak,2024-04-24,53.25,-10.25,2.205299
peak,2024-04-24,53.25,-10.0,1.732548
peak,2024-04-24,53.5,-60.0,
peak,2024-04-24,53.5,-59.75,
peak,2024-04-24,53.5,-59.5,
peak,2024-04-24,53.5,-59.25,
peak,2024-04-24,53.5,-59.0,
peak,2024-04-24,53.5,-58.75,
peak,2024-04-24,53.5,-58.5,
peak,2024-04-24,53.5,-58.25,
peak,2024-04-24,53.5,-58.0,
peak,2024-04-24,53.5,-57.75,
peak,2024-04-24,53.5,-57.5,
peak,2024-04-24,53.5,-57.25,
peak,2024-04-24,53.5,-57.0,
peak,2024-04-24,53.5,-56.75,
peak,2024-04-24,53.5,-56.5,
peak,2024-04-24,53.5,-56.25,
peak,2024-04-24,53.5,-56.0,
peak,2024-04-24,53.5,-55.75,1.380185
peak,2024-04-24,53.5,-55.5,1.372085
peak,2024-04-24,53.5,-55.25,1.369847
peak,2024-04-24,53.5,-55.0,1.157405
peak,2024-04-24,53.5,-54.75,1.087203
peak,2024-04-24,53.5,-54.5,1.09588
peak,2024-04-24,53.5,-54.25,1.086598
peak,2024-04-24,53.5,-54.0,1.10706
peak,2024-04-24,53.5,-53.75,1.141813
peak,2024-04-24,53.5,-53.5,1.149958
peak,2024-04-24,53.5,-53.25,1.133323
peak,2024-04-24,53.5,-53.0,1.13653
peak,2024-04-24,53.5,-52.75,1.138466
peak,2024-04-24,53.5,-52.5,1.116449
peak,2024-04-24,53.5,-52.25,1.115468
peak,2024-04-24,53.5,-52.0,1.159246
peak,2024-04-24,53.5,-51.75,1.220186
peak,2024-04-24,53.5,-51.5,1.201858
peak,2024-04-24,53.5,-51.25,1.175346
peak,2024-04-24,53.5,-51.0,1.196134
peak,2024-04-24,53.5,-50.75,1.039059
peak,2024-04-24,53.5,-50.5,0.77771
peak,2024-04-24,53.5,-50.25,0.752022
peak,2024-04-24,53.5,-50.0,0.834089
peak,2024-04-24,53.5,-49.75,0.869408
peak,2024-04-24,53.5,-49.5,0.881593
peak,2024-04-24,53.5,-49.25,0.870372
peak,2024-04-24,53.5,-49.0,0.877446
peak,2024-04-24,53.5,-48.75,0.851566
peak,2024-04-24,53.5,-48.5,0.785608
peak,2024-04-24,53.5,-48.25,0.780423
peak,2024-04-24,53.5,-48.0,0.78107
peak,2024-04-24,53.5,-47.75,0.753731
peak,2024-04-24,53.5,-47.5,0.787331
peak,2024-04-24,53.5,-47.25,0.796428
peak,2024-04-24,53.5,-47.0,0.707793
peak,2024-04-24,53.5,-46.75,0.632567
peak,2024-04-24,53.5,-46.5,0.686795
peak,2024-04-24,53.5,-46.25,0.76662
peak,2024-04-24,53.5,-46.0,0.851949
peak,2024-04-24,53.5,-45.75,0.903817
peak,2024-04-24,53.5,-45.5,0.914782
peak,2024-04-24,53.5,-45.25,0.953233
peak,2024-04-24,53.5,-45.0,0.931194
peak,2024-04-24,53.5,-44.75,0.915507
peak,2024-04-24,53.5,-44.5,0.838974
peak,2024-04-24,53.5,-44.25,0.861894
peak,2024-04-24,53.5,-44.0,0.902499
peak,2024-04-24,53.5,-43.75,0.892395
peak,2024-04-24,53.5,-43.5,0.92972
peak,2024-04-24,53.5,-43.25,0.917803
peak,2024-04-24,53.5,-43.0,0.904014
peak,2024-04-24,53.5,-42.75,0.902516
peak,2024-04-24,53.5,-42.5,0.924268
peak,2024-04-24,53.5,-42.25,0.96272
peak,2024-04-24,53.5,-42.0,0.985782
peak,2024-04-24,53.5,-41.75,0.985325
peak,2024-04-24,53.5,-41.5,0.971256
peak,2024-04-24,53.5,-41.25,0.942949
peak,2024-04-24,53.5,-41.0,0.935149
peak,2024-04-24,53.5,-40.75,1.001257
peak,2024-04-24,53.5,-40.5,1.035397
peak,2024-04-24,53.5,-40.25,1.042069
peak,2024-04-24,53.5,-40.0,1.042024
peak,2024-04-24,53.5,-39.75,1.055147
peak,2024-04-24,53.5,-39.5,1.047566
peak,2024-04-24,53.5,-39.25,1.069012
peak,2024-04-24,53.5,-39.0,1.115933
peak,2024-04-24,53.5,-38.75,1.142591
peak,2024-04-24,53.5,-38.5,1.126674
peak,2024-04-24,53.5,-38.25,1.05834
peak,2024-04-24,53.5,-38.0,1.003182
peak,2024-04-24,53.5,-37.75,0.980723
peak,2024-04-24,53.5,-37.5,0.948549
peak,2024-04-24,53.5,-37.25,0.913921
peak,2024-04-24,53.5,-37.0,0.944271
peak,2024-04-24,53.5,-36.75,0.994347
peak,2024-04-24,53.5,-36.5,1.034206
peak,2024-04-24,53.5,-36.25,0.954345
peak,2024-04-24,53.5,-36.0,0.86852
peak,2024-04-24,53.5,-35.75,0.792588
peak,2024-04-24,53.5,-35.5,0.755457
peak,2024-04-24,53.5,-35.25,0.745925
peak,2024-04-24,53.5,-35.0,0.746629
peak,2024-04-24,53.5,-34.75,0.75156
peak,2024-04-24,53.5,-34.5,0.720834
peak,2024-04-24,53.5,-34.25,0.696972
peak,2024-04-24,53.5,-34.0,0.693142
peak,2024-04-24,53.5,-33.75,0.717312
peak,2024-04-24,53.5,-33.5,0.77073
peak,2024-04-24,53.5,-33.25,0.834448
peak,2024-04-24,53.5,-33.0,0.892573
peak,2024-04-24,53.5,-32.75,0.959255
peak,2024-04-24,53.5,-32.5,1.014002
peak,2024-04-24,53.5,-32.25,0.980464
peak,2024-04-24,53.5,-32.0,0.902971
peak,2024-04-24,53.5,-31.75,0.805681
peak,2024-04-24,53.5,-31.5,0.775873
peak,2024-04-24,53.5,-31.25,0.804554
peak,2024-04-24,53.5,-31.0,0.808723
peak,2024-04-24,53.5,-30.75,0.831844
peak,2024-04-24,53.5,-30.5,0.849269
peak,2024-04-24,53.5,-30.25,0.845122
peak,2024-04-24,53.5,-30.0,0.813776
peak,2024-04-24,53.5,-29.75,0.792236
peak,2024-04-24,53.5,-29.5,0.830762
peak,2024-04-24,53.5,-29.25,0.899619
peak,2024-04-24,53.5,-29.0,0.950764
peak,2024-04-24,53.5,-28.75,0.991079
peak,2024-04-24,53.5,-28.5,1.016586
peak,2024-04-24,53.5,-28.25,1.017225
peak,2024-04-24,53.5,-28.0,1.013143
peak,2024-04-24,53.5,-27.75,1.037263
peak,2024-04-24,53.5,-27.5,1.123794
peak,2024-04-24,53.5,-27.25,1.154095
peak,2024-04-24,53.5,-27.0,1.171463
peak,2024-04-24,53.5,-26.75,1.195795
peak,2024-04-24,53.5,-26.5,1.209164
peak,2024-04-24,53.5,-26.25,1.272965
peak,2024-04-24,53.5,-26.0,1.411496
peak,2024-04-24,53.5,-25.75,1.476753
peak,2024-04-24,53.5,-25.5,1.469668
peak,2024-04-24,53.5,-25.25,1.465981
peak,2024-04-24,53.5,-25.0,1.484626
peak,2024-04-24,53.5,-24.75,1.47051
peak,2024-04-24,53.5,-24.5,1.387443
peak,2024-04-24,53.5,-24.25,1.318299
peak,2024-04-24,53.5,-24.0,1.294714
peak,2024-04-24,53.5,-23.75,1.335086
peak,2024-04-24,53.5,-23.5,1.387562
peak,2024-04-24,53.5,-23.25,1.458883
peak,2024-04-24,53.5,-23.0,1.559286
peak,2024-04-24,53.5,-22.75,1.614759
peak,2024-04-24,53.5,-22.5,1.611102
peak,2024-04-24,53.5,-22.25,1.584494
peak,2024-04-24,53.5,-22.0,1.540803
peak,2024-04-24,53.5,-21.75,1.490264
peak,2024-04-24,53.5,-21.5,1.439878
peak,2024-04-24,53.5,-21.25,1.411305
peak,2024-04-24,53.5,-21.0,1.415011
peak,2024-04-24,53.5,-20.75,1.436615
