time,latitude,longitude,chl
2024-04-24,45.5,-75.25,
2024-04-24,45.5,-75.0,
2024-04-24,45.5,-74.75,
2024-04-24,45.5,-74.5,
2024-04-24,45.5,-74.25,
2024-04-24,45.5,-74.0,
2024-04-24,45.5,-73.75,
2024-04-24,45.5,-73.5,
2024-04-24,45.5,-73.25,
2024-04-24,45.5,-73.0,
2024-04-24,45.5,-72.75,
2024-04-24,45.5,-72.5,
2024-04-24,45.5,-72.25,
2024-04-24,45.5,-72.0,
2024-04-24,45.5,-71.75,
2024-04-24,45.5,-71.5,
2024-04-24,45.5,-71.25,
2024-04-24,45.5,-71.0,
2024-04-24,45.5,-70.75,
2024-04-24,45.5,-70.5,
2024-04-24,45.5,-70.25,
2024-04-24,45.5,-70.0,
2024-04-24,45.5,-69.75,
2024-04-24,45.5,-69.5,
2024-04-24,45.5,-69.25,
2024-04-24,45.5,-69.0,
2024-04-24,45.5,-68.75,
2024-04-24,45.5,-68.5,
2024-04-24,45.5,-68.25,
2024-04-24,45.5,-68.0,
2024-04-24,45.5,-67.75,
2024-04-24,45.5,-67.5,
2024-04-24,45.5,-67.25,
2024-04-24,45.5,-67.0,
2024-04-24,45.5,-66.75,
2024-04-24,45.5,-66.5,
2024-04-24,45.5,-66.25,
2024-04-24,45.5,-66.0,
2024-04-24,45.5,-65.75,
2024-04-24,45.5,-65.5,
2024-04-24,45.5,-65.25,
2024-04-24,45.5,-65.0,1.869315
2024-04-24,45.5,-64.75,2.015005
2024-04-24,45.5,-64.5,
2024-04-24,45.5,-64.25,
2024-04-24,45.5,-64.0,
2024-04-24,45.5,-63.75,
2024-04-24,45.5,-63.5,
2024-04-24,45.5,-63.25,
2024-04-24,45.5,-63.0,
2024-04-24,45.5,-62.75,
2024-04-24,45.5,-62.5,
2024-04-24,45.5,-62.25,
2024-04-24,45.5,-62.0,
2024-04-24,45.5,-61.75,
2024-04-24,45.5,-61.5,
2024-04-24,45.5,-61.25,
2024-04-24,45.5,-61.0,
2024-04-24,45.5,-60.75,1.395238
2024-04-24,45.5,-60.5,1.430886
2024-04-24,45.5,-60.25,1.441785
2024-04-24,45.5,-60.0,1.407223
2024-04-24,45.5,-59.75,1.324743
2024-04-24,45.5,-59.5,1.286978
2024-04-24,45.5,-59.25,1.262196
2024-04-24,45.5,-59.0,1.239773
2024-04-24,45.5,-58.75,1.238889
2024-04-24,45.5,-58.5,1.255036
2024-04-24,45.5,-58.25,1.255069
2024-04-24,45.5,-58.0,1.263264
2024-04-24,45.5,-57.75,1.248086
2024-04-24,45.5,-57.5,1.089634
2024-04-24,45.5,-57.25,1.054089
2024-04-24,45.5,-57.0,1.028674
2024-04-24,45.5,-56.75,0.99352
2024-04-24,45.5,-56.5,1.093094
2024-04-24,45.5,-56.25,1.167517
2024-04-24,45.5,-56.0,1.196359
2024-04-24,45.5,-55.75,1.201981
2024-04-24,45.5,-55.5,1.182068
2024-04-24,45.5,-55.25,1.17918
2024-04-24,45.5,-55.0,1.072093
2024-04-24,45.5,-54.75,1.107477
2024-04-24,45.5,-54.5,1.197152
2024-04-24,45.5,-54.25,1.251093
2024-04-24,45.5,-54.0,1.259772
2024-04-24,45.5,-53.75,1.069567
2024-04-24,45.5,-53.5,0.910407
2024-04-24,45.5,-53.25,0.85048
2024-04-24,45.5,-53.0,0.855568
2024-04-24,45.5,-52.75,0.833926
2024-04-24,45.5,-52.5,0.814094
2024-04-24,45.5,-52.25,0.90249
2024-04-24,45.5,-52.0,1.075091
2024-04-24,45.5,-51.75,1.209879
2024-04-24,45.5,-51.5,1.283622
2024-04-24,45.5,-51.25,1.355882
2024-04-24,45.5,-51.0,1.414807
2024-04-24,45.5,-50.75,1.418529
2024-04-24,45.5,-50.5,1.424094
2024-04-24,45.5,-50.25,1.496151
2024-04-24,45.5,-50.0,1.556156
2024-04-24,45.5,-49.75,1.560244
2024-04-24,45.5,-49.5,1.579648
2024-04-24,45.5,-49.25,1.599563
2024-04-24,45.5,-49.0,1.535307
2024-04-24,45.5,-48.75,1.37541
2024-04-24,45.5,-48.5,1.238119
2024-04-24,45.5,-48.25,1.204172
2024-04-24,45.5,-48.0,1.209512
2024-04-24,45.5,-47.75,1.249561
2024-04-24,45.5,-47.5,1.3167
2024-04-24,45.5,-47.25,1.368892
2024-04-24,45.5,-47.0,1.394792
2024-04-24,45.5,-46.75,1.418667
2024-04-24,45.5,-46.5,1.434079
2024-04-24,45.5,-46.25,1.448072
2024-04-24,45.5,-46.0,1.457576
2024-04-24,45.5,-45.75,1.479311
2024-04-24,45.5,-45.5,1.487826
2024-04-24,45.5,-45.25,1.474326
2024-04-24,45.5,-45.0,1.454198
2024-04-24,45.5,-44.75,1.401274
2024-04-24,45.5,-44.5,1.388438
2024-04-24,45.5,-44.25,1.404578
2024-04-24,45.5,-44.0,1.411044
2024-04-24,45.5,-43.75,1.326878
2024-04-24,45.5,-43.5,1.253066
2024-04-24,45.5,-43.25,1.154572
2024-04-24,45.5,-43.0,1.084545
2024-04-24,45.5,-42.75,1.030075
2024-04-24,45.5,-42.5,0.868968
2024-04-24,45.5,-42.25,0.768244
2024-04-24,45.5,-42.0,0.650436
2024-04-24,45.5,-41.75,0.557825
2024-04-24,45.5,-41.5,0.618046
2024-04-24,45.5,-41.25,0.620462
2024-04-24,45.5,-41.0,0.707518
2024-04-24,45.5,-40.75,0.80916
2024-04-24,45.5,-40.5,0.888122
2024-04-24,45.5,-40.25,1.067168
2024-04-24,45.5,-40.0,1.211738
2024-04-24,45.5,-39.75,1.394364
2024-04-24,45.5,-39.5,1.477685
2024-04-24,45.5,-39.25,1.514799
2024-04-24,45.5,-39.0,1.608182
2024-04-24,45.5,-38.75,1.847041
2024-04-24,45.5,-38.5,1.982028
2024-04-24,45.5,-38.25,2.033174
2024-04-24,45.5,-38.0,2.005024
2024-04-24,45.5,-37.75,1.954142
2024-04-24,45.5,-37.5,1.841172
2024-04-24,45.5,-37.25,1.6401
2024-04-24,45.5,-37.0,1.517134
2024-04-24,45.5,-36.75,1.482799
2024-04-24,45.5,-36.5,1.516933
2024-04-24,45.5,-36.25,1.511488
2024-04-24,45.5,-36.0,1.451995
2024-04-24,45.5,-35.75,1.414067
2024-04-24,45.5,-35.5,1.398546
2024-04-24,45.5,-35.25,1.371059
2024-04-24,45.5,-35.0,1.359887
2024-04-24,45.5,-34.75,1.383668
2024-04-24,45.5,-34.5,1.410552
2024-04-24,45.5,-34.25,1.421898
2024-04-24,45.5,-34.0,1.417665
2024-04-24,45.5,-33.75,1.403194
2024-04-24,45.5,-33.5,1.381127
2024-04-24,45.5,-33.25,1.356492
2024-04-24,45.5,-33.0,1.348306
2024-04-24,45.5,-32.75,1.305752
2024-04-24,45.5,-32.5,1.222431
2024-04-24,45.5,-32.25,1.217183
2024-04-24,45.5,-32.0,1.201467
2024-04-24,45.5,-31.75,1.262482
2024-04-24,45.5,-31.5,1.31151
2024-04-24,45.5,-31.25,1.303335
2024-04-24,45.5,-31.0,1.241303
2024-04-24,45.5,-30.75,1.25037
2024-04-24,45.5,-30.5,1.24762
2024-04-24,45.5,-30.25,1.278935
2024-04-24,45.5,-30.0,1.438505
2024-04-24,45.5,-29.75,1.716427
2024-04-24,45.5,-29.5,1.988952
2024-04-24,45.5,-29.25,2.072389
2024-04-24,45.5,-29.0,1.844132
2024-04-24,45.5,-28.75,1.530188
2024-04-24,45.5,-28.5,1.45782
2024-04-24,45.5,-28.25,1.527694
2024-04-24,45.5,-28.0,1.601328
2024-04-24,45.5,-27.75,1.61732
2024-04-24,45.5,-27.5,1.481539
2024-04-24,45.5,-27.25,1.360833
2024-04-24,45.5,-27.0,1.080871
2024-04-24,45.5,-26.75,1.019781
2024-04-24,45.5,-26.5,1.04081
2024-04-24,45.5,-26.25,1.050301
2024-04-24,45.5,-26.0,1.024105
2024-04-24,45.5,-25.75,1.034139
2024-04-24,45.5,-25.5,1.032304
2024-04-24,45.5,-25.25,1.016789
2024-04-24,45.5,-25.0,1.011317
2024-04-24,45.5,-24.75,0.993093
2024-04-24,45.5,-24.5,0.961288
2024-04-24,45.5,-24.25,0.941982
2024-04-24,45.5,-24.0,0.945869
2024-04-24,45.5,-23.75,0.953864
2024-04-24,45.5,-23.5,0.957142
2024-04-24,45.5,-23.25,0.963252
2024-04-24,45.5,-23.0,0.953305
2024-04-24,45.5,-22.75,0.925813
2024-04-24,45.5,-22.5,0.9225
2024-04-24,45.5,-22.25,0.965036
2024-04-24,45.5,-22.0,0.996027
2024-04-24,45.5,-21.75,0.984125
2024-04-24,45.5,-21.5,0.951861
2024-04-24,45.5,-21.25,0.893776
2024-04-24,45.5,-21.0,0.818549
2024-04-24,45.5,-20.75,0.770599
2024-04-24,45.5,-20.5,0.773173
2024-04-24,45.5,-20.25,0.826361
2024-04-24,45.5,-20.0,0.877728
2024-04-24,45.5,-19.75,0.886487
2024-04-24,45.5,-19.5,0.857216
2024-04-24,45.5,-19.25,0.830326
2024-04-24,45.5,-19.0,0.804274
2024-04-24,45.5,-18.75,0.794492
2024-04-24,45.5,-18.5,0.842896
2024-04-24,45.5,-18.25,0.910059
2024-04-24,45.5,-18.0,0.953503
2024-04-24,45.5,-17.75,0.977729
2024-04-24,45.5,-17.5,0.978982
2024-04-24,45.5,-17.25,0.954778
2024-04-24,45.5,-17.0,0.92151
2024-04-24,45.5,-16.75,0.889442
2024-04-24,45.5,-16.5,0.855199
2024-04-24,45.5,-16.25,0.817486
2024-04-24,45.5,-16.0,0.834777
2024-04-24,45.5,-15.75,0.889818
2024-04-24,45.5,-15.5,0.933909
2024-04-24,45.5,-15.25,0.97027
2024-04-24,45.5,-15.0,0.971065
2024-04-24,45.5,-14.75,0.944145
2024-04-24,45.5,-14.5,0.895992
2024-04-24,45.5,-14.25,0.874698
2024-04-24,45.5,-14.0,0.792182
2024-04-24,45.5,-13.75,0.60622
2024-04-24,45.5,-13.5,0.477588
2024-04-24,45.5,-13.25,0.520821
2024-04-24,45.5,-13.0,0.51395
2024-04-24,45.5,-12.75,0.614213
2024-04-24,45.5,-12.5,0.843176
2024-04-24,45.5,-12.25,0.954621
2024-04-24,45.5,-12.0,0.926863
2024-04-24,45.5,-11.75,0.909623
2024-04-24,45.5,-11.5,0.875257
2024-04-24,45.5,-11.25,0.777976
2024-04-24,45.5,-11.0,0.652028
2024-04-24,45.5,-10.75,0.610198
2024-04-24,45.5,-10.5,0.627736
2024-04-24,45.5,-10.25,0.602651
2024-04-24,45.5,-10.0,0.535946
2024-04-24,45.5,-9.75,0.512945
2024-04-24,45.5,-9.5,0.518959
2024-04-24,45.5,-9.25,0.493807
2024-04-24,45.5,-9.0,0.475399
2024-04-24,45.5,-8.75,0.483094
2024-04-24,45.5,-8.5,0.49303
2024-04-24,45.5,-8.25,0.497057
2024-04-24,45.5,-8.0,0.509812
2024-04-24,45.5,-7.75,0.518314
2024-04-24,45.5,-7.5,0.499617
2024-04-24,45.5,-7.25,0.566611
2024-04-24,45.5,-7.0,0.587905
2024-04-24,45.5,-6.75,0.683339
2024-04-24,45.5,-6.5,0.535047
2024-04-24,45.5,-6.25,0.44604
2024-04-24,45.5,-6.0,0.445222
2024-04-24,45.5,-5.75,0.435189
2024-04-24,45.5,-5.5,0.395797
2024-04-24,45.5,-5.25,0.353809
2024-04-24,45.5,-5.0,0.348119
2024-04-24,45.5,-4.75,0.355503
2024-04-24,45.5,-4.5,0.386186
2024-04-24,45.5,-4.25,0.463701
2024-04-24,45.5,-4.0,0.544301
2024-04-24,45.5,-3.75,0.606213
2024-04-24,45.5,-3.5,0.537508
2024-04-24,45.5,-3.25,0.437226
2024-04-24,45.5,-3.0,0.479803
2024-04-24,45.5,-2.75,0.460969
2024-04-24,45.5,-2.5,0.432167
2024-04-24,45.5,-2.25,0.260736
2024-04-24,45.5,-2.0,0.182233
2024-04-24,45.5,-1.75,0.180624
2024-04-24,45.5,-1.5,0.229711
2024-04-24,45.5,-1.25,0.635178
2024-04-24,45.5,-1.0,
2024-04-24,45.5,-0.75,
2024-04-24,45.5,-0.5,
2024-04-24,45.5,-0.25,
2024-04-24,45.5,0.0,
2024-04-24,45.5,0.25,
2024-04-24,45.5,0.5,
2024-04-24,45.5,0.75,
2024-04-24,45.5,1.0,
2024-04-24,45.5,1.25,
2024-04-24,45.5,1.5,
2024-04-24,45.5,1.75,
2024-04-24,45.5,2.0,
2024-04-24,45.5,2.25,
2024-04-24,45.5,2.5,
2024-04-24,45.5,2.75,
2024-04-24,45.5,3.0,
2024-04-24,45.5,3.25,
2024-04-24,45.5,3.5,
2024-04-24,45.5,3.75,
2024-04-24,45.5,4.0,
2024-04-24,45.5,4.25,
2024-04-24,45.5,4.5,
2024-04-24,45.5,4.75,
2024-04-24,45.5,5.0,
2024-04-24,45.5,5.25,
2024-04-24,45.5,5.5,
2024-04-24,45.5,5.75,
2024-04-24,45.5,6.0,
2024-04-24,45.5,6.25,
2024-04-24,45.5,6.5,
2024-04-24,45.5,6.75,
2024-04-24,45.5,7.0,
2024-04-24,45.5,7.25,
2024-04-24,45.5,7.5,
2024-04-24,45.5,7.75,
2024-04-24,45.5,8.0,
2024-04-24,45.5,8.25,
2024-04-24,45.5,8.5,
2024-04-24,45.5,8.75,
2024-04-24,45.5,9.0,
2024-04-24,45.5,9.25,
2024-04-24,45.5,9.5,
2024-04-24,45.5,9.75,
2024-04-24,45.5,10.0,
2024-04-24,45.5,10.25,
2024-04-24,45.5,10.5,
2024-04-24,45.5,10.75,
2024-04-24,45.5,11.0,
2024-04-24,45.5,11.25,
2024-04-24,45.5,11.5,
2024-04-24,45.5,11.75,
2024-04-24,45.5,12.0,
2024-04-24,45.5,12.25,1.225854
2024-04-24,45.5,12.5,0.59109
2024-04-24,45.5,12.75,0.585239
2024-04-24,45.5,13.0,0.53339
2024-04-24,45.5,13.25,0.31115
2024-04-24,45.5,13.5,0.202597
2024-04-24,45.5,13.75,
2024-04-24,45.5,14.0,
2024-04-24,45.5,14.25,
2024-04-24,45.5,14.5,
2024-04-24,45.5,14.75,
2024-04-24,45.5,15.0,
2024-04-24,45.5,15.25,
2024-04-24,45.5,15.5,
2024-04-24,45.5,15.75,
2024-04-24,45.5,16.0,
2024-04-24,45.5,16.25,
2024-04-24,45.5,16.5,
2024-04-24,45.5,16.75,
2024-04-24,45.5,17.0,
2024-04-24,45.5,17.25,
2024-04-24,45.5,17.5,
2024-04-24,45.5,17.75,
2024-04-24,45.5,18.0,
2024-04-24,45.5,18.25,
2024-04-24,45.5,18.5,
2024-04-24,45.5,18.75,
2024-04-24,45.5,19.0,
2024-04-24,45.5,19.25,
2024-04-24,45.5,19.5,
2024-04-24,45.5,19.75,
2024-04-24,45.5,20.0,
2024-04-24,45.75,-80.0,
2024-04-24,45.75,-79.75,
2024-04-24,45.75,-79.5,
2024-04-24,45.75,-79.25,
2024-04-24,45.75,-79.0,
2024-04-24,45.75,-78.75,
2024-04-24,45.75,-78.5,
2024-04-24,45.75,-78.25,
2024-04-24,45.75,-78.0,
2024-04-24,45.75,-77.75,
2024-04-24,45.75,-77.5,
2024-04-24,45.75,-77.25,
2024-04-24,45.75,-77.0,
2024-04-24,45.75,-76.75,
2024-04-24,45.75,-76.5,
2024-04-24,45.75,-76.25,
2024-04-24,45.75,-76.0,
2024-04-24,45.75,-75.75,
2024-04-24,45.75,-75.5,
2024-04-24,45.75,-75.25,
2024-04-24,45.75,-75.0,
2024-04-24,45.75,-74.75,
2024-04-24,45.75,-74.5,
2024-04-24,45.75,-74.25,
2024-04-24,45.75,-74.0,
2024-04-24,45.75,-73.75,
2024-04-24,45.75,-73.5,
2024-04-24,45.75,-73.25,
2024-04-24,45.75,-73.0,
2024-04-24,45.75,-72.75,
2024-04-24,45.75,-72.5,
2024-04-24,45.75,-72.25,
2024-04-24,45.75,-72.0,
2024-04-24,45.75,-71.75,
2024-04-24,45.75,-71.5,
2024-04-24,45.75,-71.25,
2024-04-24,45.75,-71.0,
2024-04-24,45.75,-70.75,
2024-04-24,45.75,-70.5,
2024-04-24,45.75,-70.25,
2024-04-24,45.75,-70.0,
2024-04-24,45.75,-69.75,
2024-04-24,45.75,-69.5,
2024-04-24,45.75,-69.25,
2024-04-24,45.75,-69.0,
2024-04-24,45.75,-68.75,
2024-04-24,45.75,-68.5,
2024-04-24,45.75,-68.25,
2024-04-24,45.75,-68.0,
2024-04-24,45.75,-67.75,
2024-04-24,45.75,-67.5,
2024-04-24,45.75,-67.25,
2024-04-24,45.75,-67.0,
2024-04-24,45.75,-66.75,
2024-04-24,45.75,-66.5,
2024-04-24,45.75,-66.25,
2024-04-24,45.75,-66.0,
2024-04-24,45.75,-65.75,
2024-04-24,45.75,-65.5,
2024-04-24,45.75,-65.25,
2024-04-24,45.75,-65.0,
2024-04-24,45.75,-64.75,
2024-04-24,45.75,-64.5,
2024-04-24,45.75,-64.25,
2024-04-24,45.75,-64.0,
2024-04-24,45.75,-63.75,
2024-04-24,45.75,-63.5,
2024-04-24,45.75,-63.25,0.345215
2024-04-24,45.75,-63.0,0.65587
2024-04-24,45.75,-62.75,0.902586
2024-04-24,45.75,-62.5,0.99239
2024-04-24,45.75,-62.25,
2024-04-24,45.75,-62.0,
2024-04-24,45.75,-61.75,0.744359
2024-04-24,45.75,-61.5,0.816813
2024-04-24,45.75,-61.25,
2024-04-24,45.75,-61.0,
2024-04-24,45.75,-60.75,
2024-04-24,45.75,-60.5,
2024-04-24,45.75,-60.25,
2024-04-24,45.75,-60.0,1.480575
2024-04-24,45.75,-59.75,1.409225
2024-04-24,45.75,-59.5,1.377273
2024-04-24,45.75,-59.25,1.364197
2024-04-24,45.75,-59.0,1.323311
2024-04-24,45.75,-58.75,1.212272
2024-04-24,45.75,-58.5,1.210098
2024-04-24,45.75,-58.25,1.288028
2024-04-24,45.75,-58.0,1.298856
2024-04-24,45.75,-57.75,1.256967
2024-04-24,45.75,-57.5,1.180894
2024-04-24,45.75,-57.25,1.053616
2024-04-24,45.75,-57.0,1.047001
2024-04-24,45.75,-56.75,1.102286
2024-04-24,45.75,-56.5,1.237568
2024-04-24,45.75,-56.25,1.289434
2024-04-24,45.75,-56.0,1.260997
2024-04-24,45.75,-55.75,1.205906
2024-04-24,45.75,-55.5,1.195156
2024-04-24,45.75,-55.25,1.212798
2024-04-24,45.75,-55.0,1.184978
2024-04-24,45.75,-54.75,1.188673
2024-04-24,45.75,-54.5,1.206004
2024-04-24,45.75,-54.25,1.241064
2024-04-24,45.75,-54.0,1.253275
2024-04-24,45.75,-53.75,1.204177
2024-04-24,45.75,-53.5,1.072513
2024-04-24,45.75,-53.25,0.978843
2024-04-24,45.75,-53.0,0.972874
2024-04-24,45.75,-52.75,0.988338
2024-04-24,45.75,-52.5,0.963907
2024-04-24,45.75,-52.25,1.057449
2024-04-24,45.75,-52.0,1.205141
2024-04-24,45.75,-51.75,1.287149
2024-04-24,45.75,-51.5,1.31654
2024-04-24,45.75,-51.25,1.337552
2024-04-24,45.75,-51.0,1.400094
2024-04-24,45.75,-50.75,1.445934
2024-04-24,45.75,-50.5,1.442239
2024-04-24,45.75,-50.25,1.391642
2024-04-24,45.75,-50.0,1.33865
2024-04-24,45.75,-49.75,1.362641
2024-04-24,45.75,-49.5,1.454238
2024-04-24,45.75,-49.25,1.538825
2024-04-24,45.75,-49.0,1.540332
2024-04-24,45.75,-48.75,1.445087
2024-04-24,45.75,-48.5,1.307947
2024-04-24,45.75,-48.25,1.214835
2024-04-24,45.75,-48.0,1.196514
2024-04-24,45.75,-47.75,1.207448
2024-04-24,45.75,-47.5,1.250863
2024-04-24,45.75,-47.25,1.304458
2024-04-24,45.75,-47.0,1.322738
2024-04-24,45.75,-46.75,1.341961
2024-04-24,45.75,-46.5,1.365552
2024-04-24,45.75,-46.25,1.383622
2024-04-24,45.75,-46.0,1.398351
2024-04-24,45.75,-45.75,1.421904
2024-04-24,45.75,-45.5,1.467502
2024-04-24,45.75,-45.25,1.48791
2024-04-24,45.75,-45.0,1.495856
2024-04-24,45.75,-44.75,1.504334
2024-04-24,45.75,-44.5,1.514146
2024-04-24,45.75,-44.25,1.513798
2024-04-24,45.75,-44.0,1.485198
2024-04-24,45.75,-43.75,1.460843
2024-04-24,45.75,-43.5,1.430285
2024-04-24,45.75,-43.25,1.37753
2024-04-24,45.75,-43.0,1.212049
2024-04-24,45.75,-42.75,1.001525
2024-04-24,45.75,-42.5,0.823775
2024-04-24,45.75,-42.25,0.721331
2024-04-24,45.75,-42.0,0.661043
2024-04-24,45.75,-41.75,0.76051
2024-04-24,45.75,-41.5,0.614481
2024-04-24,45.75,-41.25,0.628893
2024-04-24,45.75,-41.0,0.989206
2024-04-24,45.75,-40.75,1.144691
2024-04-24,45.75,-40.5,1.086088
2024-04-24,45.75,-40.25,1.113648
2024-04-24,45.75,-40.0,1.182227
2024-04-24,45.75,-39.75,1.233215
2024-04-24,45.75,-39.5,1.274496
2024-04-24,45.75,-39.25,1.302221
2024-04-24,45.75,-39.0,1.370966
2024-04-24,45.75,-38.75,1.658902
2024-04-24,45.75,-38.5,1.883978
2024-04-24,45.75,-38.25,1.98077
2024-04-24,45.75,-38.0,1.978319
2024-04-24,45.75,-37.75,1.945443
2024-04-24,45.75,-37.5,1.885954
2024-04-24,45.75,-37.25,1.763826
2024-04-24,45.75,-37.0,1.643473
2024-04-24,45.75,-36.75,1.572729
2024-04-24,45.75,-36.5,1.534013
2024-04-24,45.75,-36.25,1.45039
2024-04-24,45.75,-36.0,1.35914
2024-04-24,45.75,-35.75,1.339087
2024-04-24,45.75,-35.5,1.34776
2024-04-24,45.75,-35.25,1.344224
2024-04-24,45.75,-35.0,1.344452
2024-04-24,45.75,-34.75,1.352974
2024-04-24,45.75,-34.5,1.36396
2024-04-24,45.75,-34.25,1.365316
2024-04-24,45.75,-34.0,1.342739
2024-04-24,45.75,-33.75,1.305292
2024-04-24,45.75,-33.5,1.284887
2024-04-24,45.75,-33.25,1.293882
2024-04-24,45.75,-33.0,1.31391
2024-04-24,45.75,-32.75,1.282262
2024-04-24,45.75,-32.5,1.184974
2024-04-24,45.75,-32.25,1.154325
2024-04-24,45.75,-32.0,1.140496
2024-04-24,45.75,-31.75,1.210676
2024-04-24,45.75,-31.5,1.281391
2024-04-24,45.75,-31.25,1.317715
2024-04-24,45.75,-31.0,1.28328
2024-04-24,45.75,-30.75,1.222751
2024-04-24,45.75,-30.5,1.190131
2024-04-24,45.75,-30.25,1.211095
2024-04-24,45.75,-30.0,1.288433
2024-04-24,45.75,-29.75,1.405143
2024-04-24,45.75,-29.5,1.512408
2024-04-24,45.75,-29.25,1.557185
2024-04-24,45.75,-29.0,1.49325
2024-04-24,45.75,-28.75,1.392165
2024-04-24,45.75,-28.5,1.327397
2024-04-24,45.75,-28.25,1.352477
2024-04-24,45.75,-28.0,1.436781
2024-04-24,45.75,-27.75,1.478396
2024-04-24,45.75,-27.5,1.441025
2024-04-24,45.75,-27.25,1.355212
2024-04-24,45.75,-27.0,1.284679
2024-04-24,45.75,-26.75,1.191279
2024-04-24,45.75,-26.5,1.100446
2024-04-24,45.75,-26.25,1.059412
2024-04-24,45.75,-26.0,1.032302
2024-04-24,45.75,-25.75,1.008405
2024-04-24,45.75,-25.5,1.015828
2024-04-24,45.75,-25.25,1.015464
2024-04-24,45.75,-25.0,1.00925
2024-04-24,45.75,-24.75,1.002724
2024-04-24,45.75,-24.5,0.994083
2024-04-24,45.75,-24.25,0.994814
2024-04-24,45.75,-24.0,1.003642
2024-04-24,45.75,-23.75,1.01288
2024-04-24,45.75,-23.5,1.02075
2024-04-24,45.75,-23.25,1.02806
2024-04-24,45.75,-23.0,1.020951
2024-04-24,45.75,-22.75,0.998683
2024-04-24,45.75,-22.5,0.953303
2024-04-24,45.75,-22.25,0.940264
2024-04-24,45.75,-22.0,0.96651
2024-04-24,45.75,-21.75,0.969667
2024-04-24,45.75,-21.5,0.951165
2024-04-24,45.75,-21.25,0.942768
2024-04-24,45.75,-21.0,0.933488
2024-04-24,45.75,-20.75,0.88709
2024-04-24,45.75,-20.5,0.794609
2024-04-24,45.75,-20.25,0.726315
2024-04-24,45.75,-20.0,0.730238
2024-04-24,45.75,-19.75,0.782873
2024-04-24,45.75,-19.5,0.828041
2024-04-24,45.75,-19.25,0.834056
2024-04-24,45.75,-19.0,0.852088
2024-04-24,45.75,-18.75,0.90576
2024-04-24,45.75,-18.5,0.938083
2024-04-24,45.75,-18.25,0.950964
2024-04-24,45.75,-18.0,0.959141
2024-04-24,45.75,-17.75,0.965279
2024-04-24,45.75,-17.5,0.964573
2024-04-24,45.75,-17.25,0.952843
2024-04-24,45.75,-17.0,0.926603
2024-04-24,45.75,-16.75,0.877572
2024-04-24,45.75,-16.5,0.836968
2024-04-24,45.75,-16.25,0.822835
2024-04-24,45.75,-16.0,0.84701
2024-04-24,45.75,-15.75,0.885552
2024-04-24,45.75,-15.5,0.94
2024-04-24,45.75,-15.25,0.974792
2024-04-24,45.75,-15.0,1.000157
2024-04-24,45.75,-14.75,1.009198
2024-04-24,45.75,-14.5,0.990421
2024-04-24,45.75,-14.25,0.952598
2024-04-24,45.75,-14.0,0.8876
2024-04-24,45.75,-13.75,0.71068
2024-04-24,45.75,-13.5,0.496658
2024-04-24,45.75,-13.25,0.426583
2024-04-24,45.75,-13.0,0.459917
2024-04-24,45.75,-12.75,0.68797
2024-04-24,45.75,-12.5,0.898987
2024-04-24,45.75,-12.25,0.920199
2024-04-24,45.75,-12.0,0.78707
2024-04-24,45.75,-11.75,0.701627
2024-04-24,45.75,-11.5,0.674703
2024-04-24,45.75,-11.25,0.597738
2024-04-24,45.75,-11.0,0.533516
2024-04-24,45.75,-10.75,0.545102
2024-04-24,45.75,-10.5,0.586426
2024-04-24,45.75,-10.25,0.589704
2024-04-24,45.75,-10.0,0.531828
2024-04-24,45.75,-9.75,0.495086
2024-04-24,45.75,-9.5,0.513494
2024-04-24,45.75,-9.25,0.506934
2024-04-24,45.75,-9.0,0.480067
2024-04-24,45.75,-8.75,0.468941
2024-04-24,45.75,-8.5,0.458471
2024-04-24,45.75,-8.25,0.516582
2024-04-24,45.75,-8.0,0.640674
2024-04-24,45.75,-7.75,0.691479
2024-04-24,45.75,-7.5,0.614967
2024-04-24,45.75,-7.25,0.513861
2024-04-24,45.75,-7.0,0.480353
2024-04-24,45.75,-6.75,0.51393
2024-04-24,45.75,-6.5,0.450003
2024-04-24,45.75,-6.25,0.434944
2024-04-24,45.75,-6.0,0.465839
2024-04-24,45.75,-5.75,0.481166
2024-04-24,45.75,-5.5,0.386234
2024-04-24,45.75,-5.25,0.34266
2024-04-24,45.75,-5.0,0.341175
2024-04-24,45.75,-4.75,0.381814
2024-04-24,45.75,-4.5,0.456953
2024-04-24,45.75,-4.25,0.504769
2024-04-24,45.75,-4.0,0.500885
2024-04-24,45.75,-3.75,0.542968
2024-04-24,45.75,-3.5,0.429502
2024-04-24,45.75,-3.25,0.416592
2024-04-24,45.75,-3.0,0.407656
2024-04-24,45.75,-2.75,0.398148
2024-04-24,45.75,-2.5,0.39499
2024-04-24,45.75,-2.25,0.233051
2024-04-24,45.75,-2.0,0.18314
2024-04-24,45.75,-1.75,0.212868
2024-04-24,45.75,-1.5,0.268083
2024-04-24,45.75,-1.25,0.881834
2024-04-24,45.75,-1.0,
2024-04-24,45.75,-0.75,
2024-04-24,45.75,-0.5,
2024-04-24,45.75,-0.25,
2024-04-24,45.75,0.0,
2024-04-24,45.75,0.25,
2024-04-24,45.75,0.5,
2024-04-24,45.75,0.75,
2024-04-24,45.75,1.0,
2024-04-24,45.75,1.25,
2024-04-24,45.75,1.5,
2024-04-24,45.75,1.75,
2024-04-24,45.75,2.0,
2024-04-24,45.75,2.25,
2024-04-24,45.75,2.5,
